stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
100,100.0,1St Ave & Spring St,First Avenue and Spring Street,,47.6051369,-122.336533,21,,0.0,,America/Los_Angeles,1.0,
10005,10005.0,40Th Ave Ne & Ne 51St St,40th Avenue Northeast and Northeast 51st Street,,47.6658859,-122.284897,1,,0.0,,America/Los_Angeles,1.0,
10010,10010.0,Ne 55Th St & 39Th Ave Ne,Northeast 55th Street and 39th Avenue Northeast,,47.6685791,-122.285667,1,,0.0,,America/Los_Angeles,1.0,
10020,10020.0,Ne 55Th St & 37Th Ave Ne,Northeast 55th Street and 37th Avenue Northeast,,47.6685791,-122.2883,1,,0.0,,America/Los_Angeles,1.0,
10030,10030.0,Ne 55Th St & 35Th Ave Ne,Northeast 55th Street and 35th Avenue Northeast,,47.6685791,-122.290512,1,,0.0,,America/Los_Angeles,1.0,
10040,10040.0,Ne 55Th St & 33Rd Ave Ne,Northeast 55th Street and 33rd Avenue Northeast,,47.6685829,-122.293015,1,,0.0,,America/Los_Angeles,1.0,
10050,10050.0,Ne 55Th St & 30Th Ave Ne,Northeast 55th Street and 30th Avenue Northeast,,47.6685905,-122.295448,1,,0.0,,America/Los_Angeles,1.0,
10060,10060.0,Ne 55Th St & 27Th Ave Ne,Northeast 55th Street and 27th Avenue Northeast,,47.6685944,-122.298859,1,,0.0,,America/Los_Angeles,1.0,
10070,10070.0,Ne 55Th St & 25Th Ave Ne,Northeast 55th Street and 25th Avenue Northeast,,47.6685944,-122.30098,1,,0.0,,America/Los_Angeles,1.0,
10083,10083.0,Ravenna Ave Ne & Ravenna Pl Ne,Ravenna Avenue Northeast and Ravenna Place Northeast,,47.6684799,-122.30378,1,,0.0,,America/Los_Angeles,1.0,
101,101.0,Spring St & 3Rd Ave,Spring Street and Third Avenue,,47.6061363,-122.334969,21,,0.0,,America/Los_Angeles,1.0,
1010,1010.0,Howell St & Minor Ave,Howell Street and Minor Avenue,,47.6167107,-122.330597,1,,0.0,,America/Los_Angeles,1.0,
10100,10100.0,Ne Ravenna Blvd & Park Rd Ne,Northeast Ravenna Boulevard and Park Road Northeast,,47.6695518,-122.305405,1,,0.0,,America/Los_Angeles,1.0,
10110,10110.0,20Th Ave Ne & Ne 55Th St,20th Avenue Northeast and Northeast 55th Street,,47.6682739,-122.30658,1,,0.0,,America/Los_Angeles,1.0,
10120,10120.0,20Th Ave Ne & Ne 52Nd St,20th Avenue Northeast and Northeast 52nd Street,,47.6662827,-122.306602,1,,0.0,,America/Los_Angeles,1.0,
10130,10130.0,Ne 50Th St & 19Th Ave Ne,Northeast 50th Street and 19th Avenue Northeast,,47.6649284,-122.307114,1,,0.0,,America/Los_Angeles,1.0,
10145,10145.0,Ne 50Th St & 16Th Ave Ne,Northeast 50th Street and 16th Avenue Northeast,,47.664959,-122.311172,1,,0.0,,America/Los_Angeles,1.0,
10170,10170.0,Fairview Ave E & E Nelson Pl,Fairview Avenue East and East Nelson Place,,47.6300545,-122.329338,1,,0.0,,America/Los_Angeles,1.0,
10180,10180.0,Fairview Ave N & Yale Ave N,Fairview Avenue North and Yale Avenue North,,47.6283493,-122.33152,1,,0.0,,America/Los_Angeles,1.0,
10190,10190.0,Fairview Ave N & Aloha St,Fairview Avenue North and Aloha Street,,47.6270752,-122.333122,1,,0.0,,America/Los_Angeles,1.0,
102,102.0,Spring St & 4Th Ave,Spring Street and Fourth Avenue,,47.6069107,-122.333092,21,,0.0,,America/Los_Angeles,1.0,
10210,10210.0,Fairview Ave N & Mercer St,Fairview Avenue North and Mercer Street,,47.6235619,-122.33445,1,,0.0,,America/Los_Angeles,1.0,
10225,10225.0,Fairview Ave N & Thomas St,Fairview Avenue North and Thomas Street,,47.6205864,-122.334435,1,,0.0,,America/Los_Angeles,1.0,
10240,10240.0,Boren Ave & Virginia St,Boren Avenue and Virginia Street,,47.6175003,-122.333817,1,,0.0,,America/Los_Angeles,1.0,
10280,10280.0,Fairview Ave & Denny Way,Fairview Avenue and Denny Way,,47.6188736,-122.334198,1,,0.0,,America/Los_Angeles,1.0,
103,103.0,Spring St & 8Th Ave,Spring Street and Eighth Avenue,,47.6085281,-122.329239,1,,0.0,,America/Los_Angeles,1.0,
10305,10305.0,Fairview Ave N & Harrison St,Fairview Avenue North and Harrison Street,,47.6222763,-122.334229,1,,0.0,,America/Los_Angeles,1.0,
10325,10325.0,Fairview Ave N & Valley St,Fairview Avenue North and Valley Street,,47.6266136,-122.33345,1,,0.0,,America/Los_Angeles,1.0,
10328,10328.0,Valley St & Fairview Ave N,Valley Street and Fairview Avenue North,,47.6260338,-122.334106,1,,0.0,,America/Los_Angeles,1.0,
10340,10340.0,Fairview Ave N & Yale Ave N,Fairview Avenue North and Yale Avenue North,,47.6288757,-122.330597,1,,0.0,,America/Los_Angeles,1.0,
10350,10350.0,Fairview Ave E & Yale Ave N,Fairview Avenue East and Yale Avenue North,,47.6299744,-122.329185,1,,0.0,,America/Los_Angeles,1.0,
10370,10370.0,Ne 50Th St & University Way Ne,Northeast 50th Street and University Way Northeast,,47.6648293,-122.31266,1,,0.0,,America/Los_Angeles,1.0,
10380,10380.0,Ne 50Th St & 16Th Ave Ne,Northeast 50th Street and 16th Avenue Northeast,,47.664814,-122.310432,1,,0.0,,America/Los_Angeles,1.0,
104,104.0,Madison St & Terry Ave,Madison Street and Terry Avenue,,47.6089478,-122.325897,1,,0.0,,America/Los_Angeles,1.0,
1040,1040.0,Olive Way & 6Th Ave,Olive Way and Sixth Avenue,,47.6130257,-122.336334,21,,0.0,,America/Los_Angeles,1.0,
10400,10400.0,20Th Ave Ne & Ne 50Th St,20th Avenue Northeast and Northeast 50th Street,,47.6650276,-122.306404,1,,0.0,,America/Los_Angeles,1.0,
10410,10410.0,20Th Ave Ne & Ne 52Nd St,20th Avenue Northeast and Northeast 52nd Street,,47.6666412,-122.306404,1,,0.0,,America/Los_Angeles,1.0,
10420,10420.0,20Th Ave Ne & Ne 54Th St,20th Avenue Northeast and Northeast 54th Street,,47.6681633,-122.306389,1,,0.0,,America/Los_Angeles,1.0,
10430,10430.0,Ne Ravenna Blvd & 21St Ave Ne,Northeast Ravenna Boulevard and 21st Avenue Northeast,,47.669239,-122.305595,1,,0.0,,America/Los_Angeles,1.0,
10445,10445.0,Ravenna Ave Ne & Ne 54Th St,Ravenna Avenue Northeast and Northeast 54th Street,,47.6680031,-122.303864,1,,0.0,,America/Los_Angeles,1.0,
10460,10460.0,Ne 55Th St & 25Th Ave Ne,Northeast 55th Street and 25th Avenue Northeast,,47.6684494,-122.300217,1,,0.0,,America/Los_Angeles,1.0,
10470,10470.0,Ne 55Th St & 27Th Ave Ne,Northeast 55th Street and 27th Avenue Northeast,,47.6684494,-122.298218,1,,0.0,,America/Los_Angeles,1.0,
10480,10480.0,Ne 55Th St & 30Th Ave Ne,Northeast 55th Street and 30th Avenue Northeast,,47.6684494,-122.295074,1,,0.0,,America/Los_Angeles,1.0,
10490,10490.0,Ne 55Th St & 33Rd Ave Ne,Northeast 55th Street and 33rd Avenue Northeast,,47.6684494,-122.29232,1,,0.0,,America/Los_Angeles,1.0,
105,105.0,Madison St & Boylston Ave,Madison Street and Boylston Avenue,,47.6103554,-122.322517,1,,0.0,,America/Los_Angeles,1.0,
1050,1050.0,Olive Way & 8Th Ave,Olive Way and Eighth Avenue,,47.6139374,-122.33416,1,,0.0,,America/Los_Angeles,1.0,
10500,10500.0,Ne 55Th St & 35Th Ave Ne,Northeast 55th Street and 35th Avenue Northeast,,47.6684456,-122.29039,1,,0.0,,America/Los_Angeles,1.0,
10510,10510.0,Ne 55Th St & 36Th Ave Ne,Northeast 55th Street and 36th Avenue Northeast,,47.6684456,-122.288803,1,,0.0,,America/Los_Angeles,1.0,
10513,10513.0,40Th Ave Ne & Ne 46Th St,40th Avenue Northeast and Northeast 46th Street,,47.6619339,-122.284668,1,,0.0,,America/Los_Angeles,1.0,
10515,10515.0,40Th Ave Ne & Ne 50Th St,40th Avenue Northeast and Northeast 50th Street,,47.6650925,-122.284698,1,,0.0,,America/Los_Angeles,1.0,
10525,10525.0,Ne 55Th St & 40Th Ave Ne,Northeast 55th Street and 40th Avenue Northeast,,47.6684418,-122.285049,1,,0.0,,America/Los_Angeles,1.0,
10550,10550.0,Ne 55Th St & 45Th Ave Ne,Northeast 55th Street and 45th Avenue Northeast,,47.6690025,-122.279121,1,,0.0,,America/Los_Angeles,1.0,
10560,10560.0,Ne 55Th St & Princeton Ave Ne,Northeast 55th Street and Princeton Avenue Northeast,,47.6691818,-122.275909,1,,0.0,,America/Los_Angeles,1.0,
10561,10561.0,Sand Point Way Ne & 38Th Ave Ne,Sand Point Way Northeast and 38th Avenue Northeast,,47.6615753,-122.286484,1,,0.0,,America/Los_Angeles,1.0,
10562,10562.0,Sand Point Way Ne & 40Th Ave Ne,Sand Point Way Northeast and 40th Avenue Northeast,,47.6634483,-122.284119,1,,0.0,,America/Los_Angeles,1.0,
10564,10564.0,Sand Point Way Ne & Ne 50Th St,Sand Point Way Northeast and Northeast 50th Street,,47.6646538,-122.282867,1,,0.0,,America/Los_Angeles,1.0,
10566,10566.0,Sand Point Way Ne & Ne 52Nd St,Sand Point Way Northeast and Northeast 52nd Street,,47.6670799,-122.28035,1,,0.0,,America/Los_Angeles,1.0,
10568,10568.0,Sand Point Way Ne & Princeton Ave Ne,Sand Point Way Northeast and Princeton Avenue Northeast,,47.6681938,-122.275978,1,,0.0,,America/Los_Angeles,1.0,
10580,10580.0,Sand Point Way Ne & Ne Windermere Rd,Sand Point Way Northeast and Northeast Windermere Road,,47.6702614,-122.270485,1,,0.0,,America/Los_Angeles,1.0,
106,106.0,E Madison St & 12Th Ave,East Madison Street and 12th Avenue,,47.6131248,-122.31588,1,,0.0,,America/Los_Angeles,1.0,
10600,10600.0,Sand Point Way Ne & Ne 61St St,Sand Point Way Northeast and Northeast Sixty First Street,,47.6729889,-122.266663,1,,0.0,,America/Los_Angeles,1.0,
10620,10620.0,Sand Point Way Ne & Ne 65Th St,Sand Point Way Northeast and Northeast 65th Street,,47.6759758,-122.263428,1,,0.0,,America/Los_Angeles,1.0,
10630,10630.0,Sand Point Way Ne & Ne 70Th St,Sand Point Way Northeast and Northeast 70th Street,,47.6797371,-122.263519,1,,0.0,,America/Los_Angeles,1.0,
10640,10640.0,Sand Point Way Ne & Ne 74Th St,Sand Point Way Northeast and Northeast 74th Street,,47.6817589,-122.263565,1,,0.0,,America/Los_Angeles,1.0,
10641,10641.0,Sand Point Way Ne & Ne 74Th St,Sand Point Way Northeast and Northeast 74th Street,,47.6824036,-122.263573,1,,0.0,,America/Los_Angeles,1.0,
10650,10650.0,Sand Point Way Ne & Ne 77Th St,Sand Point Way Northeast and Northeast 77th Street,,47.6850052,-122.264465,1,,0.0,,America/Los_Angeles,1.0,
10653,10653.0,Noaa & Building 1,NOAA and Building One,,47.6865425,-122.257362,1,,0.0,,America/Los_Angeles,1.0,
10654,10654.0,Ne Noaa Dr,Northeast NOAA Drive,,47.6861496,-122.260803,1,,0.0,,America/Los_Angeles,1.0,
10657,10657.0,Ne Noaa Dr & Guard Shack,Northeast NOAA Drive and Guard Shack,,47.6862411,-122.259926,1,,0.0,,America/Los_Angeles,1.0,
10658,10658.0,Noaa & Building 3,NOAA and Building Three,,47.6860123,-122.255531,1,,0.0,,America/Los_Angeles,1.0,
10680,10680.0,Sand Point Way Ne & Inverness Dr Ne,Sand Point Way Northeast and Inverness Drive Northeast,,47.6928253,-122.270943,1,,0.0,,America/Los_Angeles,1.0,
107,107.0,E Madison St & 17Th Ave,East Madison Street and 17th Avenue,,47.615696,-122.309723,1,,0.0,,America/Los_Angeles,1.0,
1070,1070.0,Olive Way & Terry Ave,Olive Way and Terry Avenue,,47.6148834,-122.331894,1,,0.0,,America/Los_Angeles,1.0,
10700,10700.0,Sand Point Way Ne & Matthews Pl Ne,Sand Point Way Northeast and Matthews Place Northeast,,47.6945229,-122.275177,1,,0.0,,America/Los_Angeles,1.0,
10710,10710.0,Sand Point Way Ne & Ne 93Rd St,Sand Point Way Northeast and Northeast 93rd Street,,47.6961441,-122.276566,1,,0.0,,America/Los_Angeles,1.0,
10720,10720.0,Sand Point Way Ne & Ne 95Th St,Sand Point Way Northeast and Northeast 95th Street,,47.6972351,-122.277443,1,,0.0,,America/Los_Angeles,1.0,
1073,1073.0,Olive Way & Boren Ave,Olive Way and Boren Avenue,,47.6156654,-122.330063,1,,0.0,,America/Los_Angeles,1.0,
10730,10730.0,Sand Point Way Ne & Ne 97Th St,Sand Point Way Northeast and Northeast 97th Street,,47.6990929,-122.277634,1,,0.0,,America/Los_Angeles,1.0,
10750,10750.0,Sand Point Way Ne & Ne 103Rd St,Sand Point Way Northeast and Northeast 103rd Street,,47.7030869,-122.277565,1,,0.0,,America/Los_Angeles,1.0,
10760,10760.0,Sand Point Way Ne & Ne 106Th St,Sand Point Way Northeast and Northeast One Hundred Sixth Street,,47.7053642,-122.278374,1,,0.0,,America/Los_Angeles,1.0,
10780,10780.0,Sand Point Way Ne & Ne 110Th St,Sand Point Way Northeast and Northeast One Hundred Tenth Street,,47.7092285,-122.280212,1,,0.0,,America/Los_Angeles,1.0,
108,108.0,E Madison St & 22Nd Ave E,East Madison Street and 22nd Avenue East,,47.6181297,-122.30394,1,,0.0,,America/Los_Angeles,1.0,
10800,10800.0,Sand Point Way Ne & Ne 115Th St,Sand Point Way Northeast and Northeast 115th Street,,47.7126198,-122.281837,1,,0.0,,America/Los_Angeles,1.0,
10820,10820.0,Sand Point Way Ne & Ne 120Th St,Sand Point Way Northeast and Northeast One Hundred Twentieth Street,,47.7160149,-122.283005,1,,0.0,,America/Los_Angeles,1.0,
10830,10830.0,Sand Point Way Ne & Ne 123Rd St,Sand Point Way Northeast and Northeast One Hundred Twenty Third Street,,47.717598,-122.283928,1,,0.0,,America/Los_Angeles,1.0,
10840,10840.0,Ne 125Th St & 39Th Ave Ne,Northeast 125th Street and 39th Avenue Northeast,,47.7192917,-122.28669,1,,0.0,,America/Los_Angeles,1.0,
1085,1085.0,Pine St & 9Th Ave,Pine Street and 9th Avenue,,47.6133766,-122.332603,21,,0.0,,America/Los_Angeles,1.0,
10860,10860.0,Ne 125Th St & 35Th Ave Ne,Northeast 125th Street and 35th Avenue Northeast,,47.7193222,-122.291412,1,,0.0,,America/Los_Angeles,1.0,
10870,10870.0,Ne 125Th St & 33Rd Ave Ne,Northeast 125th Street and 33rd Avenue Northeast,,47.7193375,-122.293205,1,,0.0,,America/Los_Angeles,1.0,
109,109.0,E Madison St & 24Th Ave E,East Madison Street and 24th Avenue East,,47.6205368,-122.300407,1,,0.0,,America/Los_Angeles,1.0,
10910,10910.0,12Th Ave Ne & Ne 47Th St,12th Avenue Northeast and Northeast 47th Street,,47.662281,-122.315475,1,,0.0,,America/Los_Angeles,1.0,
10911,10911.0,U District Station - Bay 3,You District Station - Bay Three,,47.6612053,-122.313477,1,,0.0,,America/Los_Angeles,1.0,
10912,10912.0,15Th Ave Ne & Ne 43Rd St,15th Avenue Northeast and Northeast 43rd Street,,47.6593704,-122.312096,1,,0.0,,America/Los_Angeles,1.0,
10914,10914.0,15Th Ave Ne & Ne Campus Pkwy,15th Avenue Northeast and Northeast Campus Parkway,,47.6564217,-122.312164,1,,0.0,,America/Los_Angeles,1.0,
10915,10915.0,Harvard Ave E & Eastlake Ave E,Harvard Avenue East and Eastlake Avenue East,,47.6499405,-122.321999,1,,0.0,,America/Los_Angeles,1.0,
10916,10916.0,Harvard Ave E & Eastlake Ave E,Harvard Avenue East and Eastlake Avenue East,,47.6496201,-122.322205,1,,0.0,,America/Los_Angeles,1.0,
10917,10917.0,15Th Ave Ne & Ne 40Th St,15th Avenue Northeast and Northeast 40th Street,,47.6548195,-122.31221,1,,0.0,,America/Los_Angeles,1.0,
10920,10920.0,Harvard Ave E & E Shelby St,Harvard Avenue East and East Shelby Street,,47.647007,-122.322205,1,,0.0,,America/Los_Angeles,1.0,
10940,10940.0,10Th Ave E & E Roanoke St,10th Avenue East and East Roanoke Street,,47.6427994,-122.32016,1,,0.0,,America/Los_Angeles,1.0,
10950,10950.0,10Th Ave E & E Miller St,10th Avenue East and East Miller Street,,47.6411629,-122.32016,1,,0.0,,America/Los_Angeles,1.0,
10970,10970.0,10Th Ave E & E Newton St,10th Avenue East and East Newton Street,,47.6370277,-122.320183,1,,0.0,,America/Los_Angeles,1.0,
10990,10990.0,10Th Ave E & E Galer St,10th Avenue East and East Galer Street,,47.6321259,-122.320305,1,,0.0,,America/Los_Angeles,1.0,
11010,11010.0,10Th Ave E & E Prospect St,10th Avenue East and East Prospect Street,,47.6288223,-122.32032,1,,0.0,,America/Los_Angeles,1.0,
11011,11011.0,Broadway  E & E Roy St,Broadway East and East Roy Street,,47.625515,-122.32122,1,,0.0,,America/Los_Angeles,1.0,
11012,11012.0,E Aloha St & Broadway  E,East Aloha Street and Broadway East,,47.6267662,-122.320961,1,,0.0,,America/Los_Angeles,1.0,
11025,11025.0,Boren Ave & Jefferson St,Boren Avenue and Jefferson Street,,47.6060677,-122.322029,1,,0.0,,America/Los_Angeles,1.0,
11030,11030.0,E Roy St & Broadway  E,East Roy Street and Broadway East,,47.625267,-122.320702,1,,0.0,,America/Los_Angeles,1.0,
11033,11033.0,Boren Ave & Marion St,Boren Avenue and Marion Street,,47.608429,-122.324188,1,,0.0,,America/Los_Angeles,1.0,
11035,11035.0,Boren Ave & Madison St,Boren Avenue and Madison Street,,47.6096344,-122.325294,1,,0.0,,America/Los_Angeles,1.0,
11040,11040.0,Broadway  E & E Republican St,Broadway East and East Republican Street,,47.6228943,-122.321014,1,,0.0,,America/Los_Angeles,1.0,
11050,11050.0,Broadway  E & E Thomas St,Broadway East and East Thomas Street,,47.6208153,-122.320992,1,,0.0,,America/Los_Angeles,1.0,
11060,11060.0,Broadway & E Denny Way - Bay 4,Broadway and East Denny Way - Bay Four,,47.6185379,-122.320946,1,,0.0,,America/Los_Angeles,1.0,
11070,11070.0,Broadway & E Pine St,Broadway and East Pine Street,,47.6161919,-122.320923,1,,0.0,,America/Los_Angeles,1.0,
11075,11075.0,Boren Ave & Seneca St,Boren Avenue and Seneca Street,,47.6103745,-122.32621,1,,0.0,,America/Los_Angeles,1.0,
11080,11080.0,E Pine St & Broadway,East Pine Street and Broadway,,47.615303,-122.321495,1,,0.0,,America/Los_Angeles,1.0,
11085,11085.0,Boren Ave & Madison St,Boren Avenue and Madison Street,,47.6089554,-122.324913,1,,0.0,,America/Los_Angeles,1.0,
11087,11087.0,Boren Ave & Columbia St,Boren Avenue and Columbia Street,,47.6075935,-122.323669,1,,0.0,,America/Los_Angeles,1.0,
11090,11090.0,E Pine St & Belmont Ave,East Pine Street and Belmont Avenue,,47.6152878,-122.325127,1,,0.0,,America/Los_Angeles,1.0,
111,111.0,E Madison St & Martin L King Jr Way E,East Madison Street and Martin Luther King Jr Way East,,47.6226578,-122.297264,1,,0.0,,America/Los_Angeles,1.0,
1110,1110.0,Pine St & 5Th Ave,Pine Street and Fifth Avenue,,47.6117668,-122.336456,21,,0.0,,America/Los_Angeles,1.0,
11100,11100.0,E Pine St & Bellevue Ave,East Pine Street and Bellevue Avenue,,47.6152992,-122.327271,1,,0.0,,America/Los_Angeles,1.0,
11130,11130.0,Pike St & Convention Pl,Pike Street and Convention Place,,47.6123695,-122.33136,21,,0.0,,America/Los_Angeles,1.0,
11133,11133.0,Pike St & Minor Ave,Pike Street and Minor Avenue,,47.6137848,-122.327957,1,,0.0,,America/Los_Angeles,1.0,
11140,11140.0,E Pine St & Summit Ave,East Pine Street and Summit Avenue,,47.6151581,-122.324638,1,,0.0,,America/Los_Angeles,1.0,
11150,11150.0,E Pine St & Harvard Ave,East Pine Street and Harvard Avenue,,47.6151619,-122.321617,1,,0.0,,America/Los_Angeles,1.0,
11175,11175.0,Broadway And Denny,Broadway And Denny,,47.6180534,-122.320946,1,,0.0,,America/Los_Angeles,1.0,
11180,11180.0,Broadway  E & E John St - Bay 3,Broadway East and East John Street - Bay Three,,47.6197739,-122.32077,1,,0.0,,America/Los_Angeles,1.0,
11190,11190.0,Broadway  E & E Harrison St,Broadway East and East Harrison Street,,47.6221962,-122.320816,1,,0.0,,America/Los_Angeles,1.0,
11191,11191.0,10Th Ave E & E Mercer St,10th Avenue East and East Mercer Street,,47.623951,-122.319992,1,,0.0,,America/Los_Angeles,1.0,
1120,1120.0,Pine St & 4Th Ave,Pine Street and Fourth Avenue,,47.6111031,-122.338028,21,,0.0,,America/Los_Angeles,1.0,
11200,11200.0,Broadway  E & E Mercer St,Broadway East and East Mercer Street,,47.6246109,-122.320839,1,,0.0,,America/Los_Angeles,1.0,
11230,11230.0,10Th Ave E & E Prospect St,10th Avenue East and East Prospect Street,,47.6288605,-122.320114,1,,0.0,,America/Los_Angeles,1.0,
11250,11250.0,10Th Ave E & E Galer St,10th Avenue East and East Galer Street,,47.6322136,-122.320099,1,,0.0,,America/Los_Angeles,1.0,
11270,11270.0,10Th Ave E & E Howe St,10th Avenue East and East Howe Street,,47.6362305,-122.319992,1,,0.0,,America/Los_Angeles,1.0,
11290,11290.0,10Th Ave E & E Miller St,10th Avenue East and East Miller Street,,47.6410675,-122.319969,1,,0.0,,America/Los_Angeles,1.0,
11300,11300.0,E Roanoke St & Broadway  E,East Roanoke Street and Broadway East,,47.643261,-122.320747,1,,0.0,,America/Los_Angeles,1.0,
11330,11330.0,Harvard Ave E & E Shelby St,Harvard Avenue East and East Shelby Street,,47.647171,-122.321999,1,,0.0,,America/Los_Angeles,1.0,
11352,11352.0,15Th Ave Ne & Ne 42Nd St,15th Avenue Northeast and Northeast 42nd Street,,47.6586685,-122.311905,1,,0.0,,America/Los_Angeles,1.0,
11356,11356.0,Ne 45Th St & 17Th Ave Ne,Northeast 45th Street and 17th Avenue Northeast,,47.6613274,-122.31012,1,,0.0,,America/Los_Angeles,1.0,
11357,11357.0,Ne 45Th St & 20Th Ave Ne,Northeast 45th Street and 20th Avenue Northeast,,47.6613274,-122.306923,1,,0.0,,America/Los_Angeles,1.0,
11358,11358.0,U District Station - Bay 2,You District Station - Bay Two,,47.6613388,-122.313614,1,,0.0,,America/Los_Angeles,1.0,
11370,11370.0,15Th Ave E & E Galer St,15th Avenue East and East Galer Street,,47.6324997,-122.312607,1,,0.0,,America/Los_Angeles,1.0,
11390,11390.0,15Th Ave E & E Prospect St,15th Avenue East and East Prospect Street,,47.628479,-122.312668,1,,0.0,,America/Los_Angeles,1.0,
11400,11400.0,15Th Ave E & E Aloha St,15th Avenue East and East Aloha Street,,47.6266823,-122.312668,1,,0.0,,America/Los_Angeles,1.0,
11410,11410.0,15Th Ave E & E Roy St,15th Avenue East and East Roy Street,,47.6250267,-122.312698,1,,0.0,,America/Los_Angeles,1.0,
11430,11430.0,15Th Ave E & E Republican St,15th Avenue East and East Republican Street,,47.6228943,-122.312737,1,,0.0,,America/Los_Angeles,1.0,
11480,11480.0,E Pine St & 15Th Ave,East Pine Street and 15th Avenue,,47.6153564,-122.313255,1,,0.0,,America/Los_Angeles,1.0,
11490,11490.0,E Pine St & 13Th Ave,East Pine Street and 13th Avenue,,47.615345,-122.31591,1,,0.0,,America/Los_Angeles,1.0,
11520,11520.0,E Pine St & 12Th Ave,East Pine Street and 12th Avenue,,47.6152,-122.316483,1,,0.0,,America/Los_Angeles,1.0,
11535,11535.0,E Pine St & 15Th Ave,East Pine Street and 15th Avenue,,47.6152115,-122.311852,1,,0.0,,America/Los_Angeles,1.0,
11565,11565.0,15Th Ave E & E Thomas St,15th Avenue East and East Thomas Street,,47.6207733,-122.312607,1,,0.0,,America/Los_Angeles,1.0,
11566,11566.0,15Th Ave E & E Thomas St,15th Avenue East and East Thomas Street,,47.6206436,-122.312805,1,,0.0,,America/Los_Angeles,1.0,
11567,11567.0,15Th Ave E & E Denny Way,15th Avenue East and East Denny Way,,47.6187935,-122.312645,1,,0.0,,America/Los_Angeles,1.0,
11568,11568.0,15Th Ave & E Denny Way,15th Avenue and East Denny Way,,47.6183014,-122.312851,1,,0.0,,America/Los_Angeles,1.0,
11569,11569.0,15Th Ave & E Pine St,15th Avenue and East Pine Street,,47.6156998,-122.312668,1,,0.0,,America/Los_Angeles,1.0,
11570,11570.0,15Th Ave E & E Republican St,15th Avenue East and East Republican Street,,47.622963,-122.312538,1,,0.0,,America/Los_Angeles,1.0,
11590,11590.0,15Th Ave E & E Roy St,15th Avenue East and East Roy Street,,47.6254234,-122.312492,1,,0.0,,America/Los_Angeles,1.0,
11600,11600.0,15Th Ave E & E Aloha St,15th Avenue East and East Aloha Street,,47.6270981,-122.312469,1,,0.0,,America/Los_Angeles,1.0,
11610,11610.0,15Th Ave E & E Prospect St,15th Avenue East and East Prospect Street,,47.6289024,-122.312454,1,,0.0,,America/Los_Angeles,1.0,
11620,11620.0,15Th Ave E & E Highland Dr,15th Avenue East and East Highland Dr,,47.6308327,-122.312424,1,,0.0,,America/Los_Angeles,1.0,
11630,11630.0,Grandview Pl E & E Galer St,Grandview Place East and East Galer Street,,47.6325226,-122.311821,1,,0.0,,America/Los_Angeles,1.0,
11640,11640.0,Grandview Pl E & E Garfield St,Grandview Place East and East Garfield Street,,47.634079,-122.311798,1,,0.0,,America/Los_Angeles,1.0,
11680,11680.0,Mount Rainier Dr S & S Hanford St,Mount Rainier Drive South and South Hanford Street,,47.5756569,-122.284843,1,,0.0,,America/Los_Angeles,1.0,
11690,11690.0,Mount Rainier Dr S & S Ridgeway Pl,Mount Rainier Drive South and South Ridgeway Place,,47.5765381,-122.28624,1,,0.0,,America/Los_Angeles,1.0,
11700,11700.0,S Mcclellan St & Lake Park Dr S,South Mcclellan Street and Lake Park Drive South,,47.5784073,-122.288605,1,,0.0,,America/Los_Angeles,1.0,
11720,11720.0,S Mcclellan St & 31St Ave S,South Mcclellan Street and 31st Avenue South,,47.5784111,-122.292671,1,,0.0,,America/Los_Angeles,1.0,
11730,11730.0,31St Ave S & S Lander St,31st Avenue South and South Lander Street,,47.5798607,-122.292908,1,,0.0,,America/Los_Angeles,1.0,
11750,11750.0,31St Ave S & S College St,31st Avenue South and South College Street,,47.5827065,-122.292892,1,,0.0,,America/Los_Angeles,1.0,
11770,11770.0,31St Ave S & S Plum St,31st Avenue South and South Plum Street,,47.5850983,-122.292908,1,,0.0,,America/Los_Angeles,1.0,
11790,11790.0,31St Ave S & S Massachusetts St,31st Avenue South and South Massachusetts Street,,47.5881615,-122.292442,1,,0.0,,America/Los_Angeles,1.0,
1180,1180.0,Pike St & 4Th Ave,Pike Street and Fourth Avenue,,47.6100731,-122.336838,21,,0.0,,America/Los_Angeles,1.0,
11800,11800.0,31St Ave S & S Day St,31st Avenue South and South Day Street,,47.5905914,-122.292305,1,,0.0,,America/Los_Angeles,1.0,
11820,11820.0,31St Ave S & S Norman St,31st Avenue South and South Norman Street,,47.5935059,-122.292656,1,,0.0,,America/Los_Angeles,1.0,
11840,11840.0,31St Ave S & S Dearborn St,31st Avenue South and South Dearborn Street,,47.5959206,-122.292603,1,,0.0,,America/Los_Angeles,1.0,
11860,11860.0,31St Ave S & S King St,31st Avenue South and South King Street,,47.597908,-122.292519,1,,0.0,,America/Los_Angeles,1.0,
11870,11870.0,S Jackson St & 30Th Ave S,South Jackson Street and 30th Avenue South,,47.5992508,-122.29364,1,,0.0,,America/Los_Angeles,1.0,
11880,11880.0,S Jackson St & 28Th Ave S,South Jackson Street and 28th Avenue South,,47.5992813,-122.296005,1,,0.0,,America/Los_Angeles,1.0,
